
 C:\WinTa100\DIL805.PRO\Data\Quenching\958-Micaela Moron-Zry4-M11-25C-60s-1050C-0.5Cs-5m-25C-0.5Cs-25C-60s-02.06.25.PAR
                Time - Temperature  /  rel. Change in Length  /  dif. Change in Length 
                  s                °C                    %
  6996      3527,00195313      491,42749023        0,01347799       -0,04501783
  6997      3527,50268555      491,29776001        0,01380407       -0,04407020
  6998      3528,00219727      490,94488525        0,01342364       -0,04125581
  6999      3528,50244141      490,86791992        0,01312474       -0,03852769
  7000      3529,00195313      490,44345093        0,01241823       -0,03546623
  7001      3529,50268555      490,26831055        0,01249975       -0,03774931
  7002      3530,00219727      490,03228760        0,01241823       -0,03933553
  7003      3530,50292969      489,74636841        0,01203780       -0,04061748
  7004      3531,00244141      489,54785156        0,01214650       -0,03780591
  7005      3531,50195313      489,29144287        0,01195628       -0,03438134
  7006      3532,00268555      488,88473511        0,01187476       -0,03304579
  7007      3532,50219727      488,86141968        0,01154868       -0,03318407
  7008      3533,00195313      488,48171997        0,01116826       -0,03485466
  7009      3533,50244141      488,16564941        0,01103239       -0,03797020
  7010      3534,00195313      488,11651611        0,01130412       -0,04153278
  7011      3534,50268555      487,78588867        0,01065196       -0,04183757
  7012      3535,00219727      487,54061890        0,01073348       -0,04125281
  7013      3535,50292969      487,31646729        0,01051609       -0,03977809
  7014      3536,00244141      486,91329956        0,00999980       -0,04005589
  7015      3536,50292969      486,91763306        0,00975524       -0,04016776
  7016      3537,00244141      486,28509521        0,00956503       -0,04053054
  7017      3537,50292969      486,26757813        0,00953785       -0,04083886
  7018      3538,00219727      486,08346558        0,00953785       -0,03891935
  7019      3538,50292969      485,75256348        0,00913025       -0,03610898
  7020      3539,00219727      485,62799072        0,00907590       -0,03346325
  7021      3539,50292969      485,18917847        0,00888569       -0,03271293
  7022      3540,00244141      484,91955566        0,00855961       -0,03435365
  7023      3540,50195313      484,56900024        0,00839657       -0,03510523
  7024      3541,00268555      484,51232910        0,00826070       -0,03563382
  7025      3541,50219727      484,27053833        0,00834222       -0,03660823
  7026      3542,00268555      483,95996094        0,00812484       -0,03530025
  7027      3542,50244141      483,74237061        0,00760854       -0,03343375
  7028      3543,00292969      483,36163330        0,00769006       -0,03354692
  7029      3543,50244141      483,13031006        0,00752702       -0,03524450
  7030      3544,00219727      483,00018311        0,00701073       -0,03780703
  7031      3544,50292969      482,88378906        0,00706508       -0,03953443
  7032      3545,00244141      482,56185913        0,00714660       -0,04153822
  7033      3545,50195313      482,25109863        0,00679334       -0,03989565
  7034      3546,00244141      482,01293945        0,00657596       -0,03805706
  7035      3546,50195313      481,75970459        0,00624987       -0,03410469
  7036      3547,00244141      481,53744507        0,00570641       -0,03443827
  7037      3547,50195313      481,30755615        0,00592379       -0,03543868
  7038      3548,00268555      481,04965210        0,00532598       -0,03599558
  7039      3548,50244141      480,66992188        0,00584227       -0,03515836
  7040      3549,00219727      480,59524536        0,00576075       -0,03245889
  7041      3549,50268555      480,19421387        0,00578793       -0,03078838
  7042      3550,00195313      480,05862427        0,00478251       -0,02764287
  7043      3550,50268555      479,89535522        0,00499990       -0,03234720
  7044      3551,00219727      479,57440186        0,00475534       -0,03824822
  7045      3551,50268555      479,19326782        0,00434774       -0,04192338
  7046      3552,00219727      478,95864868        0,00448361       -0,04342650
  7047      3552,50292969      478,68188477        0,00470099       -0,04301125
  7048      3553,00244141      478,54782104        0,00391297       -0,04095024
  7049      3553,50292969      478,14358521        0,00364123       -0,03897389
  7050      3554,00268555      477,88934326        0,00336950       -0,03844440
  7051      3554,50219727      477,89224243        0,00328798       -0,03852946
  7052      3555,00268555      477,52597046        0,00301624       -0,03691586
  7053      3555,50219727      477,18215942        0,00288038       -0,03566359
  7054      3556,00292969      477,14584351        0,00285320       -0,03201739
  7055      3556,50268555      476,79077148        0,00282603       -0,03081966
  7056      3557,00195313      476,51672363        0,00279886       -0,03079156
  7057      3557,50268555      476,24475098        0,00247278       -0,03171044
  7058      3558,00244141      476,08728027        0,00217387       -0,03028914
  7059      3558,50195313      475,69735718        0,00206518        0,01031691
  7060      3559,00268555      475,51477051        0,00211952        0,08021941
  7061      3559,50195313      475,29199219        0,00111411        0,16367663
  7062      3560,00268555      474,94049072        0,00179344        0,20278969
  7063      3560,50244141      474,73522949        0,00138584        0,24454346
  7064      3561,00292969      474,42010498        0,00141301        0,27111089
  7065      3561,50268555      474,47695923        0,01505405        0,27128696
  7066      3562,00195313      474,01245117        0,01483666        0,28285310
  7067      3562,50268555      473,68966675        0,01396711        0,26774311
  7068      3563,00219727      473,58050537        0,01413015        0,23459364
  7069      3563,50292969      473,23559570        0,01383124        0,14604013
  7070      3564,00244141      473,00140381        0,01339647        0,06119852
  7071      3564,50268555      472,67019653        0,01355951       -0,00793018
  7072      3565,00219727      472,48742676        0,01315191       -0,04757810
  7073      3565,50268555      472,13104248        0,01277148       -0,04682782
  7074      3566,00244141      472,09762573        0,01258127       -0,04571401
  7075      3566,50195313      471,63146973        0,01222802       -0,04794009
  7076      3567,00244141      471,54281616        0,01233671       -0,04941558
  7077      3567,50195313      471,13778687        0,01195628       -0,04946841
  7078      3568,00219727      470,96173096        0,01173890       -0,04757595
  7079      3568,50292969      470,70391846        0,01143999       -0,04465183
  7080      3569,00219727      470,41427612        0,01127695       -0,04545942
  7081      3569,50292969      470,20715332        0,01073348       -0,04587661
  7082      3570,00219727      469,94842529        0,01054327       -0,04696079
  7083      3570,50292969      469,82409668        0,01051609       -0,04688032
  7084      3571,00219727      469,55081177        0,01073348       -0,04840968
  7085      3571,50195313      469,27999878        0,01010849       -0,04426343
  7086      3572,00244141      469,01742554        0,00961937       -0,04195198
  7087      3572,50195313      468,77380371        0,00997263       -0,04008657
  7088      3573,00268555      468,51129150        0,00899438       -0,03972393
  7089      3573,50219727      468,34799194        0,00913025       -0,04066828
  7090      3574,00292969      468,09072876        0,00883134       -0,03938918
  7091      3574,50244141      467,73022461        0,00902156       -0,03930374
  7092      3575,00195313      467,47894287        0,00888569       -0,03657741
  7093      3575,50268555      467,28454590        0,00874982       -0,03518720
  7094      3576,00219727      467,06509399        0,00820636       -0,03304520
  7095      3576,50292969      466,79321289        0,00828788       -0,03324141
  7096      3577,00219727      466,42956543        0,00777158       -0,03538296
